"_id",MovieName,MovieId,RealTimeBox,SumBoxOffice,MovieFxAll,MovieZz
5e848cb6157e22fc67936600,我和我的祖国,691481,0.0,317118.9,"华夏电影发行有限责任公司 Huaxia Film Distribution Co.,Ltd/联瑞（上海）影业有限公司 Lian Ray Pictures Co.,Ltd/新丽传媒股份有限公司 New Classic Media  Corporation/天津猫眼微影文化传媒有限公司 Tianjin Maoyan Weiying Media Co.,Ltd/五洲电影发行有限公司 Wuzhou Film Distribution/北京光线影业有限公司 Beijing Enlight Pictures Co.,Ltd/上海淘票票影视文化有限公司 Shanghai Tao Piao Piao Entertainment Co.,Ltd /大地时创电影发行（北京）有限公司 Dadi Shichuang Film Distribution (Beijing) Co.,Ltd /北京国影纵横电影发行有限公司 Beijing national shadow Film Publishing Co., Ltd/中影影院投资有限公司 China Film Cinema Investment Co.,Ltd","华夏电影发行有限责任公司 Huaxia Film Distribution Co.,Ltd/英皇影业有限公司 "
5e848cb6157e22fc67936601,捉妖记,627896,0.0,244002.2,"中国电影集团公司 China Film Group Corporation/联瑞（上海）影业有限公司 Lian Ray Pictures Co.,Ltd","蓝色星空影业有限公司 Dream Sky Entertainment Co.,Ltd  /北京数字印象文化传播有限公司 Beijing Digital Impression Media  Co.,Ltd/深圳市腾讯视频文化传播有限公司 Tencent Video/合一影业有限公司 Heyi Pictures Co.,Ltd  /浙江星河文化经纪有限公司 Zhejiang Xinghe Culture Agency Co.,Ltd/冠星娱乐有限公司 Guanxing Entertainment Co.,Ltd/浙江三乐影业有限公司 Zhejiang Sanle Pictures Co.,Ltd"
5e848cb6157e22fc67936602,捉妖记2,656875,0.0,223707.7,"天津猫眼微影文化传媒有限公司 Tianjin Maoyan Weiying Media Co.,Ltd","冠星娱乐有限公司 Guanxing Entertainment Co.,Ltd"
5e848cb6157e22fc67936603,寻龙诀,614981,0.0,168274.1,"华谊兄弟传媒股份有限公司 Huayi Brothers Media Group Co.,Ltd/北京光线影业有限公司 Beijing Enlight Pictures Co.,Ltd/五洲电影发行有限公司 Wuzhou Film Distribution/万达影业（青岛）有限公司 Wanda Pictures（Qingdao）Co.,Ltd /华夏电影发行有限责任公司 Huaxia Film Distribution Co.,Ltd/北京微影时代科技有限公司 Beijing Weiying Shidai Technology Co.,Ltd/上海淘票票影视文化有限公司 Shanghai Tao Piao Piao Entertainment Co.,Ltd /百度在线网络技术（北京）有限公司 Baidu","万达影视传媒有限公司 Wanda Media Co., Ltd/华谊兄弟传媒股份有限公司 Huayi Brothers Media Group Co.,Ltd/北京光线影业有限公司 Beijing Enlight Pictures Co.,Ltd/万达影业（香港）有限公司 Wanda Pictures（Hongkong）Co.,Ltd/万达影业（青岛）有限公司 Wanda Pictures（Qingdao）Co.,Ltd /亚太未来影视（北京）有限公司 Yatai Weilai Entertainment（Beijing）Co.,Ltd /浙江蓝巨星国际传媒有限公司 Zhejiang Blue Star International Media Co., Ltd/无锡长生天影视制作有限公司 Changshengtian Flims/工夫影业股份有限公司 Gongfu Entertainment Co.,Ltd "
5e848cb6157e22fc67936604,西游伏妖篇,619719,0.0,165592.8,"上海淘票票影视文化有限公司 Shanghai Tao Piao Piao Entertainment Co.,Ltd /和和（上海）影业有限公司 Hehe（Shanghai）Pictures Co.,Ltd /四海电影发行联盟 Sihai Distribution Association/联瑞（上海）影业有限公司 Lian Ray Pictures Co.,Ltd/霍尔果斯和和影业有限公司 Horgos Hehe Pictures Co.,Ltd /上海新文化传媒集团股份有限公司 Shanghai New Culture Media Group Co.,Ltd/上海蒙查查影视投资有限公司 Shanghai Mengchacha Entertainment Investment Co.,Ltd ","星辉海外有限公司 Star Overseas/和和（上海）影业有限公司 Hehe（Shanghai）Pictures Co.,Ltd /象山泽悦文化传播有限公司 Xiangshan Zeyue Media Co.,Ltd/上海淘票票影视文化有限公司 Shanghai Tao Piao Piao Entertainment Co.,Ltd /万达影视传媒有限公司 Wanda Media Co., Ltd/大地时代文化传播（北京）有限公司 Dadi Century Films（Beijing）Co.,Ltd/广州金逸影视传媒股份有限公司 GuangZhou JinYi Media Corporation/浙江横店影视娱乐有限公司 ZheJiang HengDian Entertainment Co., Ltd/天津猫眼文化传媒有限公司 Tianjin Maoyan Media Co.,Ltd   /麦特影视文化传媒（天津）有限公司 Maxtimes Culture (TianJin) Films Co., Ltd. /华谊兄弟传媒股份有限公司 Huayi Brothers Media Group Co.,Ltd/上海新文化传媒集团股份有限公司 Shanghai New Culture Media Group Co.,Ltd/黑蚂蚁（上海）影业有限公司 Black Ant Shanghai Entertainment Co.,Ltd/霍尔果斯和和影业有限公司 Horgos Hehe Pictures Co.,Ltd /无锡辉驰影视文化发展有限公司 Wuxi Huichi Entertainment Co.,Ltd/上海蒙查查影视投资有限公司 Shanghai Mengchacha Entertainment Investment Co.,Ltd "
5e848cb6157e22fc67936605,扫毒2：天地对决,682018,0.0,131254.7,"广东昇格传媒股份有限公司 SUBLIME MEDIA GROUP CO., LTD./北京合瑞影业文化有限公司 Beijing Hero Films Co.,Ltd./寰宇娱乐有限公司 Universe Entertainment","梦造者娱乐有限公司 Mengzaozhe Entertainment Co.,Ltd/寰宇纵横世纪电影发行（北京）有限公司 Huanyu Zongheng Shiji Film Distribution (Beijing) Co.,Ltd/银都机构有限公司 Sil-Metropole Organization Ltd."
5e848cb6157e22fc67936606,无双,678141,0.0,127376.9,"上海博纳文化传媒有限公司 Shanghai Bona Media Co.,Ltd /上海淘票票影视文化有限公司 Shanghai Tao Piao Piao Entertainment Co.,Ltd ","百姓电影有限公司 Baixing Film Co.,Ltd/上海博纳文化传媒有限公司 Shanghai Bona Media Co.,Ltd /英皇影业有限公司 /上海阿里巴巴影业有限公司 Shanghai Alibaba Pictures Co.,Ltd/华夏电影发行有限责任公司 Huaxia Film Distribution Co.,Ltd/博纳影业集团股份有限公司 Bona Film Group/珠江影业传媒股份有限公司 Pearl River Pictures Co., Ltd/北京国影纵横电影发行有限公司 Beijing national shadow Film Publishing Co., Ltd/博纳影视娱乐有限公司 Bona Entertainment Co.,Ltd/双喜电影发行（北京）有限公司 "
5e848cb6157e22fc67936607,西游降魔篇,589797,0.0,124699.1,"华谊兄弟传媒股份有限公司 Huayi Brothers Media Group Co.,Ltd","威秀电影亚洲有限公司 Village Roadshow Asia Co., LTD/比高集团有限公司 BinGo Group Co.,Ltd/华谊兄弟传媒股份有限公司 Huayi Brothers Media Group Co.,Ltd"
5e848cbc157e22fc67936608,湄公河行动,639445,0.0,118820.0,博纳影业集团股份有限公司 Bona Film Group,"火红电影有限公司 Huohong Film Co.,Ltd"
5e848cbc157e22fc67936609,叶问4：完结篇,624015,0.0,118274.8,"上海博纳文化传媒有限公司 Shanghai Bona Media Co.,Ltd /天津猫眼微影文化传媒有限公司 Tianjin Maoyan Weiying Media Co.,Ltd/华夏电影发行有限责任公司 Huaxia Film Distribution Co.,Ltd/上海复逸文化传播有限公司 Shanghai Fuyi Media Co.,Ltd",
