"_id",MovieName,MovieId,RealTimeBox,SumBoxOffice,MovieFxAll,MovieZz
5e7deffdeb2be994dd1562f7,阿文的承诺,642999,0.0,1.5,深圳电影制片厂有限公司 Shenzhen Film Studio,"深圳电影制片厂有限公司 Shenzhen Film Studio/广州南越影视制作有限公司 Guangzhou Nanyue Film Make Co.,Ltd /东莞市倚天文化传播有限公司 Dongguanshi Yitian Media Co.,Ltd"
5e7df019eb2be994dd1562f8,当爸爸来敲门,588987,0.0,1.5,"北京中外世纪影视文化传播有限公司 Beijing CFC Films Distribution Co.,Ltd ","成都泰丰影业有限公司 Chengdu Taifeng Pictures  Co.,Ltd/北京华博龙韵影视文化传媒有限公司    Beijing Huabo Longyun Entertainment Co.,Ltd"
5e7df019eb2be994dd1562f9,长恨歌,164,0.0,601.4,高先电影有限公司 Golden Scene Company Ltd./上海电影股份有限公司影视发行分公司 Eastern Mordor,成龙英皇影业有限公司 JCE Entertainment Ltd./上海电影制片厂 Shanghai Film Studio
5e7df019eb2be994dd1562fa,双旗镇刀客,642917,0.0,1.4,,
5e7df019eb2be994dd1562fb,周军的行走,678617,0.0,1.4,"山西菲尔幕文化传媒有限公司 Shanxi Feiermu Media Co.,Ltd /浙江东阳四月天影视文化有限公司 Zhejiang Dongyang April Day Entertainment Co., Ltd",
5e7df019eb2be994dd1562fc,断片儿,618941,0.0,1.4,"华夏电影发行有限责任公司 Huaxia Film Distribution Co.,Ltd","浙江省磐安县碧海青天影视传媒有限公司 Zhejiang Panan BihaiQingtian Entertainment Co.,Ltd/浙江红点影视制作有限公司 Zhejiang Hongdian Entertainment Co.,Ltd/东阳网传天下文化传媒有限公司 Dongyang NetWorld Media Co.,Ltd/浙江泰皇影视文化有限公司 Zhejing Qinhuang Entertainment Co.,Ltd"
5e7df019eb2be994dd1562fd,姑娘,618817,0.0,1.4,,"我们映像国际影视文化发展（北京）有限公司 Our Image International Entertainment Co., LTD"
5e7df019eb2be994dd1562fe,冒牌恋人,642692,0.0,1.4,"北京八毫米影视投资管理有限公司 Beijing Bahaomi Entertainment Investment Co.,Ltd",
5e7df019eb2be994dd1562ff,为梦想，跑,597222,0.0,1.4,,"上海振飞文化传播有限公司 Shanghai Zhenfei Media  Co.,Ltd"
5e7df019eb2be994dd156300,无脚鸟,613589,0.0,1.4,中国电影集团公司 China Film Group Corporation,北京帮柏美亚洲文化发展中心有限公司 Beijing Bangbai Meiyazhou Media Development Center
5e7df019eb2be994dd156301,小白杨,589652,0.0,1.4,,"北京神帆远航广告有限公司  Bei Jing Shen Fan Yuan Hang Advertising Co., LTD"
5e7df034eb2be994dd156302,海洋天使,596863,0.0,1.3,,烟台市广播电视台 Yantai Broadcasting and TV Station
5e7df034eb2be994dd156303,有一种爱叫做放手,594245,0.0,1.3,"河南奥斯卡院线有限责任公司 Henan Oscar Theatre Chain Co., LTD",郑州华赋兄弟文化传媒有限公司 Zhengzhou Hua Fu Brouther  Culture Media Co.Ltd
5e7df034eb2be994dd156304,魔音谷,682460,0.0,1.3,"台州皇家影视发展有限公司 TaiZhou Royal Film Development Co., LTD","台州高蒙文化传播有限公司 Taizhou Gaomeng Media Co.,Ltd/浙江幕凡影业有限公司 /台州市广播电视台 Taizhoushi Radio and TV station"
5e7df034eb2be994dd156305,最美的承诺,630624,0.0,1.3,,"温州天运纵横文化传播有限公司 Wenzhou Tinyun Zongheng Media Co.,Ltd"
5e7df034eb2be994dd156306,非常绑架,640784,0.0,1.3,"今典环球（北京）国际文化传媒有限公司 Jindian Global（Beijing）International Media Co.,Ltd   /今典华纳影业（北京）有限公司 Jindian Huana Pictures (Beijing) Co. Ltd. /今典光年影业（北京）有限公司 Jindian Guangnian Pictures (Beijing) Co. Ltd. /淘影网（北京）科技有限公司 Taoyingwang (Beijing) Technology Co.,Ltd /北京唐珺恒润影视文化传播有限公司 Beijing Tangjun Hengrun Entertainment Co.,Ltd ","北京杰福瑞文化发展有限公司 Beijing Jiefurui Cultural Development Co.,Ltd/北京唐珺恒润影视文化传播有限公司 Beijing Tangjun Hengrun Entertainment Co.,Ltd "
5e7df034eb2be994dd156307,不败雄心,661445,0.0,1.3,"上海乐从和影业有限公司 ","北京中凯光辉文化发展有限公司 Beijing Zhongkai Guanghui Media Development Co.,Ltd/深圳市城市文化发展有限公司 Shenzhen City Media Co.,Ltd/伊春市中凯光辉文化传媒有限公司 "
5e7df034eb2be994dd156308,生命之轮,677859,0.0,1.3,"天津冰糖橙影业有限公司 Tianjin Candy Orange Film Co.,Ltd",
5e7df034eb2be994dd156309,幸福梦想,627498,0.0,1.3,"北京东荣慧影影视文化传媒有限公司  Beijing Dongrong Huiying Entertainment Co.,Ltd","重庆千姿广告文化传媒有限公司 Chongqing Qianzi Advertising Media  Co., LTD/重庆百态广告文化传媒有限公司 Chongqing Baitai Advertisement Media Co.,Ltd/北京夺目世纪文化传播有限公司 Beijing Duomu Shiji Media Co.,Ltd   "
5e7df034eb2be994dd15630a,母亲江恋歌,615520,0.0,1.3,,
5e7df034eb2be994dd15630b,莫日根,641012,0.0,1.3,"北京金亿乾坤影视文化传媒有限公司 Beijing Jinyi Qiankun Media Co.,Ltd","常州大卫兄弟影视有限公司  Changzhou David Brothers Entertainment  Co.,Ltd/美国梦幻工业数码动漫公司 Amarican Fantasy Industry Didital Animation Firm"
5e7df050eb2be994dd15630c,天钟,613165,0.0,1.3,"厦门皓月文化传媒有限公司 Xiamen Noblemoon Culture Media Co,.LTD","厦门皓月文化传媒有限公司 Xiamen Noblemoon Culture Media Co,.LTD"
5e7df050eb2be994dd15630d,门,968,0.0,601.3,"星美（北京）影业有限公司 Stellar Mega Films Limited/北京荣信达影视艺术有限公司 Beijing Rosat Films&amp;TV Production Co.,Ltd/中国电影集团公司 China Film Group Corporation","北京荣信达影视艺术有限公司 Beijing Rosat Films&amp;TV Production Co.,Ltd/星美传媒集团有限公司 Stellar Megamedia Group Co., LTD"
5e7df050eb2be994dd15630e,边区造,614374,0.0,1.3,"上海善喜影视传媒有限公司 Shanghai Shanxi Entertainment Co.,Ltd","山西电影制片厂（有限公司） Shanxi Film Studio/山西影视（集团）有限责任公司 Shanxi Media Group Co.,Ltd/山西宇欢文化传媒有限公司 Shanxi Yuhuan Media Co.,Ltd/浙江省永康市国爱文化传媒有限公司 Zhejiang Yongkang Guoai Media Co.,Ltd/山西广电影视艺术传媒有限公司 Shanxi Radio and Television Co.,Ltd/山西黄河影视社 Shanxi Huanghe Entertainment /上海美感文化传媒有限公司 Shanghai Meigan Media Co.,Ltd/山西天域文化传播有限公司 Shanxi Tianyu Media Co.,Ltd"
5e7df050eb2be994dd15630f,疯狂这一年,673382,0.0,1.2,"北京家乐影业有限公司 Beijing Jiale Pictures Co.,Ltd","北京家乐影业有限公司 Beijing Jiale Pictures Co.,Ltd"
5e7df050eb2be994dd156310,功夫营救,674142,0.0,1.2,北京高清视信影视文化传媒有限公司 Beijing Gaoqing Shixin Film/北京合艺电影发行有限公司 Beijing Heyi Film Distribution Company,"大晟影视文化传媒（北京）有限公司 Dacheng film culture media (Beijing) Co., Ltd."
5e7df050eb2be994dd156311,五彩神箭,618420,0.0,1.2,,"北京喜玛拉雅影视文化传播有限公司 Beijing Ximalaya Film＆Television Culture Communication Co., Ltd."
5e7df050eb2be994dd156312,我这一辈子,1544,0.0,1.2,,文华影业公司 Wenhua Film Company
5e7df050eb2be994dd156313,缘，妙不可言,1860,0.0,1.2,"上海电影制片厂 Shanghai Film Studio/寰宇影片发行有限公司 Universe Films Distribution Co.,Ltd",上海电影制片厂 Shanghai Film Studio
5e7df050eb2be994dd156314,小街,562594,0.0,1.2,,上海电影制片厂 Shanghai Film Studio
5e7df050eb2be994dd156315,伤城,6083,0.0,7431.1,"山水国际娱乐股份有限公司 Serenity Entertainment International Co.,Ltd/博纳影业集团股份有限公司 Bona Film Group","寰亚电影制作有限公司 Media Asia Film Production Co., Ltd./ Avex Entertainment/银都机构有限公司 Sil-Metropole Organization Ltd./ Basic Pictures"
5e7df06ceb2be994dd156316,红颜容,655262,0.0,1.2,"北京金亿乾坤电影发行有限公司 Jinyi Qiankun Movie Distribution Co.,Ltd","北京金亿乾坤影视文化传媒有限公司 Beijing Jinyi Qiankun Media Co.,Ltd"
5e7df06ceb2be994dd156317,蚀之章台秋柳,625930,0.0,1.2,,国家新闻出版广电总局电影卫星频道节目制作中心 China Movie Channel SARFT
5e7df06ceb2be994dd156318,鸡犬不宁,696,0.0,551.2,"陕西西影华谊电影发行有限公司 ShanXi XiYing HuaYi Film Distribution Co., LTD/华谊兄弟传媒股份有限公司 Huayi Brothers Media Group Co.,Ltd/中国电影集团公司 China Film Group Corporation","华谊兄弟传媒股份有限公司 Huayi Brothers Media Group Co.,Ltd"
5e7df06ceb2be994dd156319,七夜,1122,0.0,501.2,博纳影业集团股份有限公司 Bona Film Group,"东方神龙影业有限公司 East Dragon Pictures  Co.,Ltd/中国保利华亿传媒公司 Poly-Huayi Media of China"
5e7df06ceb2be994dd15631a,七天,630749,0.0,1.2,"北京灵感画面影业有限公司 Beijing Linggan Huamian Pictures Co.,Ltd","山西电影制片厂（有限公司） Shanxi Film Studio/山西影视（集团）有限责任公司 Shanxi Media Group Co.,Ltd/北京万星昱锋影视文化传媒有限公司 Beijing Wanxing Yufeng Media Co.,Ltd"
5e7df06ceb2be994dd15631b,刻在石磨上的勋章,644891,0.0,1.2,"河南封门村文化传播有限公司 Henan Fengmencun Culture Communication Co.,Ltd ",新乡市委宣传部 Propaganda Department of Xinxiang municipal Party committee/沁阳市委宣传部 Propaganda Department of Qinyang municipal Party committee
5e7df06ceb2be994dd15631c,失踪的女中学生,562109,0.0,1.2,,上海电影制片厂 Shanghai Film Studio
5e7df06ceb2be994dd15631d,大丑,619166,0.0,1.2,"上海豪颖影视传媒有限公司 Shanghai Haoyin Entertainment Co.,Ltd /上海盛星文化传播有限公司 Shanghai Shengxing Media Co.,Ltd","西安阿房宫影视制作有限公司 Xian apanggong Midia Co.,Ltd "
5e7df06ceb2be994dd15631e,北京屋檐下,691539,0.0,1.2,,"北京春秋博纳文化传媒有限公司 "
5e7df06ceb2be994dd15631f,胜利,615326,0.0,1.1,,中国电影集团公司 China Film Group Corporation/张猛工作室 Zhangmeng Studio
5e7df087eb2be994dd156320,笨贼快跑,616376,0.0,1.1,,"北京环影华艺文化传媒有限公司 Beijing Huanying Huayi Media Co.,Ltd"
